challenge_ID,programming_language,challenge_series_ID,total_submissions,publish_date,author_ID,author_gender,author_org_ID,category_id
CI26705,1,SI2654,233,09-07-2008,AI563794,M,AOI100157,
CI26706,1,SI2654,98,09-07-2008,AI564549,M,AOI100564,
CI26707,1,SI2654,30,09-07-2008,AI565834,M,AOI101230,
CI26708,1,SI2654,120,09-07-2008,AI564834,M,AOI100148,
CI26709,1,SI2654,81,09-07-2008,AI565811,M,AOI101218,
CI26710,1,SI2663,152,06-07-2008,AI565835,M,AOI100588,37
CI26711,1,SI2663,199,06-07-2008,AI565836,M,AOI100230,37
CI26712,1,SI2663,73,06-07-2008,AI565837,M,AOI101231,78
CI26713,1,SI2663,58,06-07-2008,AI565838,M,AOI101232,37
CI26714,1,SI2663,114,06-07-2008,AI565839,M,AOI101233,37
CI26715,1,SI2663,47,06-07-2008,AI565840,M,AOI101234,37
CI26716,1,SI2663,73,06-07-2008,AI565841,M,AOI100731,37
CI26717,1,SI2663,72,07-07-2008,AI565842,M,AOI100137,37
CI26718,1,SI2663,193,07-07-2008,AI565843,M,AOI100032,37
CI26719,1,SI2663,49,07-07-2008,AI565844,M,AOI100078,37
CI26720,1,SI2663,43,07-07-2008,AI565845,M,AOI100153,37
CI26721,1,SI2663,150,07-07-2008,AI565846,M,AOI100174,37
CI26722,1,SI2663,286,07-07-2008,AI565847,F,AOI100901,37
CI26723,1,SI2663,44,07-07-2008,AI565848,M,AOI101235,37
CI26724,1,SI2663,75,07-07-2008,AI565849,M,AOI100416,37
CI26725,1,SI2663,42,07-07-2008,AI565850,M,AOI100068,37
CI26726,1,SI2663,150,08-07-2008,AI565851,M,AOI101236,37
CI26727,1,SI2663,187,08-07-2008,AI565852,M,AOI100063,37
CI26728,1,SI2663,93,08-07-2008,AI565853,M,AOI101237,37
CI26729,1,SI2663,74,08-07-2008,AI565854,M,AOI100578,37
CI26730,1,SI2663,68,08-07-2008,AI565855,M,AOI100256,37
CI26731,1,SI2663,98,08-07-2008,AI563921,M,AOI100231,37
CI26732,1,SI2663,98,08-07-2008,AI565856,M,AOI101238,37
CI26733,1,SI2652,57,08-07-2008,AI565327,M,AOI100169,29
CI26734,1,SI2652,156,08-07-2008,AI565857,M,AOI100574,29
CI26735,1,SI2652,132,08-07-2008,AI565858,M,AOI100655,29
CI26736,1,SI2652,219,08-07-2008,AI565859,M,AOI100256,29
CI26737,1,SI2654,569,09-07-2008,AI563703,M,AOI100096,
CI26738,1,SI2654,62,09-07-2008,AI565860,M,AOI100202,
CI26739,1,SI2654,63,09-07-2008,AI565861,M,AOI101239,
CI26740,1,SI2654,67,09-07-2008,AI565862,M,AOI100096,
CI26741,1,SI2654,50,09-07-2008,AI565863,M,AOI100169,
CI26742,1,SI2654,111,09-07-2008,AI563701,M,AOI100094,
CI26743,1,SI2654,76,09-07-2008,AI565864,M,AOI101240,
CI26744,1,SI2654,55,09-07-2008,AI564450,M,AOI100514,
CI26745,1,SI2654,236,09-07-2008,AI565865,F,AOI101241,
CI26746,1,SI2652,160,08-07-2008,AI565866,M,,125
CI26747,1,SI2666,28,06-08-2008,AI565867,M,AOI101242,
CI26748,1,SI2666,11,06-08-2008,AI565867,M,AOI101242,
CI26749,1,SI2666,15,06-08-2008,AI565868,M,,
CI26750,1,SI2666,11,06-08-2008,AI565868,M,,
CI26751,1,SI2666,8,06-08-2008,AI565868,M,,
CI26752,1,SI2666,42,06-08-2008,AI565868,M,,
CI26753,1,SI2666,29,07-08-2008,AI564627,M,AOI100001,
CI26754,1,SI2666,11,07-08-2008,AI564627,M,AOI100001,
CI26755,1,SI2652,235,06-07-2008,AI565404,M,AOI100958,29
CI26756,2,SI2710,250,01-01-2004,AI563659,M,AOI100066,226
CI26757,1,SI2657,145,04-07-2008,AI565869,F,AOI100213,
CI26758,1,SI2657,79,05-07-2008,AI565870,F,AOI100202,
CI26759,1,SI2581,47,14-03-2008,AI564062,M,AOI100066,67
CI26760,1,SI2659,625,06-07-2008,AI565871,M,AOI101243,37
CI26761,1,SI2709,296,30-05-2006,AI565872,M,AOI101244,28
CI26762,1,SI2709,250,07-06-2006,AI565873,,,87
CI26763,1,SI2709,231,12-10-2007,AI565874,,,130
CI26764,1,SI2657,47,04-07-2008,AI563941,M,AOI100202,
CI26765,1,SI2657,162,04-07-2008,AI564781,M,AOI100085,
CI26766,1,SI2657,82,04-07-2008,AI565875,M,AOI101245,
CI26767,1,SI2657,65,04-07-2008,AI565876,M,AOI101246,
CI26768,1,SI2657,626,04-07-2008,AI565877,M,AOI100068,190
CI26769,1,SI2657,58,04-07-2008,AI563843,M,AOI100188,
CI26770,1,SI2657,45,04-07-2008,AI565878,M,,
CI26771,1,SI2657,160,04-07-2008,AI564029,M,AOI100137,
CI26772,1,SI2657,38,04-07-2008,AI565879,,,
CI26773,1,SI2657,788,05-07-2008,AI563940,M,AOI100054,31
CI26774,1,SI2657,74,05-07-2008,AI565880,M,AOI101239,
CI26775,1,SI2657,100,05-07-2008,AI565881,M,AOI101247,
CI26776,1,SI2657,29,05-07-2008,AI565882,M,AOI100222,
CI26777,1,SI2657,78,05-07-2008,AI565883,M,AOI101230,
CI26778,1,SI2657,173,05-07-2008,AI564130,M,AOI100085,
CI26779,1,SI2657,218,04-07-2008,AI565884,F,AOI101248,
CI26780,1,SI2652,359,06-07-2008,AI565885,M,,29
CI26781,1,SI2652,292,06-07-2008,AI565865,F,AOI101241,29
CI26782,1,SI2652,96,06-07-2008,AI564090,M,AOI100267,29
CI26783,1,SI2652,309,06-07-2008,AI565764,M,AOI100062,29
CI26784,1,SI2652,152,06-07-2008,AI565886,M,AOI101249,29
CI26785,1,SI2652,419,06-07-2008,AI565887,F,AOI100210,29
CI26786,1,SI2652,116,06-07-2008,AI565888,F,AOI100369,29
CI26787,1,SI2652,60,07-07-2008,AI565889,M,AOI101173,29
CI26788,1,SI2652,106,07-07-2008,AI565890,M,AOI100483,29
CI26789,1,SI2652,58,07-07-2008,AI565891,M,AOI101250,29
CI26790,1,SI2652,297,07-07-2008,AI565892,F,AOI101104,29
CI26791,1,SI2652,244,07-07-2008,AI565893,M,AOI100224,29
CI26792,1,SI2652,133,07-07-2008,AI565192,F,AOI100635,29
CI26793,1,SI2652,160,07-07-2008,AI565894,M,,29
CI26794,1,SI2652,208,07-07-2008,AI565727,M,AOI101183,29
CI26795,1,SI2652,88,07-07-2008,AI563839,M,AOI100164,29
CI26796,1,SI2652,42,07-07-2008,AI565243,M,AOI100934,29
CI26797,1,SI2652,119,08-07-2008,AI565895,M,AOI101187,29
CI26798,1,SI2652,236,08-07-2008,AI565734,M,AOI101187,209
CI26799,1,SI2652,661,08-07-2008,AI564450,M,AOI100514,46
CI26800,1,SI2652,233,08-07-2008,AI563752,M,AOI100128,29
CI26801,1,SI2652,43,08-07-2008,AI565896,M,AOI100256,29
CI26802,1,SI2652,131,08-07-2008,AI565897,M,AOI101251,29
CI26803,1,SI2652,68,08-07-2008,AI565898,M,AOI100635,29
CI26804,1,SI2652,212,08-07-2008,AI565899,F,AOI100174,29
CI26805,1,SI2652,269,08-07-2008,AI564670,M,AOI100629,29
CI26806,1,SI2652,162,08-07-2008,AI564395,F,AOI100192,29
CI26807,1,SI2652,163,08-07-2008,AI565900,M,AOI101252,29
CI26808,1,SI2652,99,08-07-2008,AI565252,M,AOI100957,29
CI26809,1,SI2652,93,08-07-2008,AI565901,M,AOI101167,29
CI26810,1,SI2654,46,09-07-2008,AI563777,M,AOI100108,
CI26811,1,SI2654,118,09-07-2008,AI565662,M,AOI100148,
CI26812,1,SI2654,109,09-07-2008,AI565902,M,AOI101195,31
CI26813,1,SI2654,141,09-07-2008,AI565903,M,AOI100317,
CI26814,1,SI2654,57,09-07-2008,AI565904,M,AOI100217,
CI26815,1,SI2654,174,09-07-2008,AI563783,M,AOI100149,
CI26816,1,SI2654,72,09-07-2008,AI563777,M,AOI100108,
CI26817,1,SI2654,170,09-07-2008,AI563783,M,AOI100149,
CI26818,1,SI2654,164,09-07-2008,AI565149,M,AOI100148,
CI26819,1,SI2654,73,09-07-2008,AI563753,M,AOI100086,
CI26820,1,SI2672,3144,07-09-2005,AI565905,F,AOI100201,70
CI26821,1,SI2672,468,09-09-2005,AI565905,F,AOI100201,70
CI26822,1,SI2672,411,12-09-2005,AI565905,F,AOI100201,70
CI26823,1,SI2672,284,14-09-2005,AI565905,F,AOI100201,70
CI26824,1,SI2672,520,16-09-2005,AI565905,F,AOI100201,70
CI26825,1,SI2672,418,21-09-2005,AI565905,F,AOI100201,70
CI26826,1,SI2672,367,23-09-2005,AI565905,F,AOI100201,70
CI26827,1,SI2672,351,26-09-2005,AI565905,F,AOI100201,70
CI26828,1,SI2672,385,28-09-2005,AI565905,F,AOI100201,70
CI26829,1,SI2672,250,30-09-2005,AI565905,F,AOI100201,70
CI26830,1,SI2672,168,03-10-2005,AI565905,F,AOI100201,70
CI26831,1,SI2672,220,07-10-2005,AI565905,F,AOI100201,70
CI26832,1,SI2672,238,12-10-2005,AI565905,F,AOI100201,70
CI26833,1,SI2672,2015,14-10-2005,AI565905,F,AOI100201,70
CI26834,1,SI2672,926,17-10-2005,AI565905,F,AOI100201,70
CI26835,1,SI2672,567,19-10-2005,AI565905,F,AOI100201,70
CI26836,1,SI2672,256,21-10-2005,AI565905,F,AOI100201,70
CI26837,1,SI2672,384,24-10-2005,AI565905,F,AOI100201,70
CI26838,1,SI2672,774,26-10-2005,AI565906,F,AOI101253,70
CI26839,1,SI2672,119,28-10-2005,AI565906,F,AOI101253,70
CI26840,1,SI2672,616,31-10-2005,AI565906,F,AOI101253,70
CI26841,1,SI2672,168,04-11-2005,AI565906,F,AOI101253,70
CI26842,1,SI2672,393,07-11-2005,AI565906,F,AOI101253,70
CI26843,1,SI2672,531,09-11-2005,AI565906,F,AOI101253,70
CI26844,1,SI2672,234,14-11-2005,AI565906,F,AOI101253,70
CI26845,1,SI2672,114,16-11-2005,AI565906,F,AOI101253,70
CI26846,1,SI2672,282,18-11-2005,AI565906,F,AOI101253,70
CI26847,1,SI2672,680,21-11-2005,AI565906,F,AOI101253,70
CI26848,1,SI2672,482,23-11-2005,AI565906,F,AOI101253,70
CI26849,1,SI2672,147,28-11-2005,AI565906,F,AOI101253,70
CI26850,1,SI2672,376,02-12-2005,AI565906,F,AOI101253,70
CI26851,1,SI2672,168,07-12-2005,AI565906,F,AOI101253,70
CI26852,1,SI2672,172,09-12-2005,AI565906,F,AOI101253,70
CI26853,1,SI2672,328,12-12-2005,AI565906,F,AOI101253,70
CI26854,1,SI2672,92,14-12-2005,AI565906,F,AOI101253,70
CI26855,1,SI2675,1818,09-09-2004,AI565468,M,AOI100201,69
CI26856,1,SI2675,558,14-09-2004,AI565468,M,AOI100201,69
CI26857,1,SI2675,1356,16-09-2004,AI565468,M,AOI100201,69
CI26858,1,SI2675,426,21-09-2004,AI565468,M,AOI100201,69
CI26859,1,SI2675,679,23-09-2004,AI565468,M,AOI100201,69
CI26860,1,SI2675,536,28-09-2004,AI565468,M,AOI100201,69
CI26861,1,SI2675,484,30-09-2004,AI565468,M,AOI100201,69
CI26862,1,SI2675,697,05-10-2004,AI565468,M,AOI100201,69
CI26863,1,SI2675,328,07-10-2004,AI565468,M,AOI100201,69
CI26864,1,SI2675,151,12-10-2004,AI565468,M,AOI100201,69
CI26865,1,SI2675,527,19-10-2004,AI565468,M,AOI100201,69
CI26866,1,SI2675,735,21-10-2004,AI565468,M,AOI100201,69
CI26867,1,SI2675,1827,26-10-2004,AI565468,M,AOI100201,69
CI26868,1,SI2675,432,28-10-2004,AI565468,M,AOI100201,69
CI26869,1,SI2675,451,02-11-2004,AI565468,M,AOI100201,69
CI26870,1,SI2675,479,04-11-2004,AI565468,M,AOI100201,69
CI26871,1,SI2675,319,09-11-2004,AI565468,M,AOI100201,69
CI26872,1,SI2675,310,16-11-2004,AI565468,M,AOI100201,69
CI26873,1,SI2675,103,18-11-2004,AI565468,M,AOI100201,69
CI26874,1,SI2675,613,30-11-2004,AI565468,M,AOI100201,69
CI26875,1,SI2675,478,02-12-2004,AI565468,M,AOI100201,69
CI26876,1,SI2675,151,07-12-2004,AI565468,M,AOI100201,69
CI26877,1,SI2675,409,09-12-2004,AI565468,M,AOI100201,69
CI26878,1,SI2676,318,04-09-2003,AI565907,M,AOI100201,105
CI26879,1,SI2676,435,09-09-2003,AI565907,M,AOI100201,105
CI26880,1,SI2676,222,11-09-2003,AI565907,M,AOI100201,105
CI26881,1,SI2676,132,16-09-2003,AI565907,M,AOI100201,105
CI26882,1,SI2676,92,18-09-2003,AI565907,M,AOI100201,105
CI26883,1,SI2676,106,23-09-2003,AI565907,M,AOI100201,105
CI26884,1,SI2676,67,25-09-2003,AI565907,M,AOI100201,105
CI26885,1,SI2676,71,30-09-2003,AI565907,M,AOI100201,105
CI26886,1,SI2676,202,02-10-2003,AI565907,M,AOI100201,105
CI26887,1,SI2676,91,09-10-2003,AI565907,M,AOI100201,105
CI26888,1,SI2676,78,14-10-2003,AI565907,M,AOI100201,105
CI26889,1,SI2676,89,16-10-2003,AI565907,M,AOI100201,105
CI26890,1,SI2676,49,21-10-2003,AI565907,M,AOI100201,105
CI26891,1,SI2676,32,23-10-2003,AI565907,M,AOI100201,105
CI26892,1,SI2676,55,28-10-2003,AI565907,M,AOI100201,105
CI26893,1,SI2676,49,04-11-2003,AI565907,M,AOI100201,105
CI26894,1,SI2676,74,06-11-2003,AI565907,M,AOI100201,105
CI26895,1,SI2676,53,13-11-2003,AI565907,M,AOI100201,105
CI26896,1,SI2676,92,18-11-2003,AI565907,M,AOI100201,105
CI26897,1,SI2676,158,20-11-2003,AI565907,M,AOI100201,105
CI26898,1,SI2676,140,25-11-2003,AI565907,M,AOI100201,105
CI26899,1,SI2676,55,02-12-2003,AI565907,M,AOI100201,105
CI26900,1,SI2676,27,04-12-2003,AI565907,M,AOI100201,105
CI26901,1,SI2676,37,09-12-2003,AI565907,M,AOI100201,105
CI26902,1,SI2678,1636,08-02-2002,AI565468,M,AOI100201,69
CI26903,1,SI2678,1403,08-02-2002,AI565468,M,AOI100201,69
CI26904,1,SI2678,3093,08-02-2002,AI565468,M,AOI100201,69
CI26905,1,SI2678,1181,08-02-2002,AI565468,M,AOI100201,69
CI26906,1,SI2678,570,08-02-2002,AI565468,M,AOI100201,69
CI26907,1,SI2678,602,08-02-2002,AI565468,M,AOI100201,69
CI26908,1,SI2678,461,08-02-2002,AI565468,M,AOI100201,69
CI26909,1,SI2678,483,08-02-2002,AI565468,M,AOI100201,69
CI26910,1,SI2678,459,08-02-2002,AI565468,M,AOI100201,69
CI26911,1,SI2678,677,08-02-2002,AI565468,M,AOI100201,69
CI26912,1,SI2678,1113,08-02-2002,AI565468,M,AOI100201,69
CI26913,1,SI2678,189,08-02-2002,AI565468,M,AOI100201,69
CI26914,1,SI2678,457,08-02-2002,AI565468,M,AOI100201,69
CI26915,1,SI2678,962,08-02-2002,AI565468,M,AOI100201,69
CI26916,1,SI2678,645,08-02-2002,AI565468,M,AOI100201,69
CI26917,1,SI2678,2773,08-02-2002,AI565468,M,AOI100201,69
CI26918,1,SI2678,400,08-02-2002,AI565468,M,AOI100201,69
CI26919,1,SI2678,796,08-02-2002,AI565468,M,AOI100201,69
CI26920,1,SI2678,935,08-02-2002,AI565468,M,AOI100201,69
CI26921,1,SI2678,645,08-02-2002,AI565468,M,AOI100201,69
CI26922,1,SI2678,407,08-02-2002,AI565468,M,AOI100201,69
CI26923,1,SI2678,549,08-02-2002,AI565468,M,AOI100201,69
CI26924,1,SI2678,67,08-02-2002,AI565468,M,AOI100201,69
CI26925,1,SI2678,268,08-02-2002,AI565468,M,AOI100201,69
CI26926,1,SI2678,285,08-02-2002,AI565468,M,AOI100201,69
CI26927,1,SI2678,352,08-02-2002,AI565468,M,AOI100201,69
CI26928,1,SI2678,731,08-02-2002,AI565468,M,AOI100201,69
CI26929,1,SI2678,523,08-02-2002,AI565468,M,AOI100201,69
CI26930,1,SI2678,1052,08-02-2002,AI565468,M,AOI100201,69
CI26931,1,SI2678,1041,08-02-2002,AI565468,M,AOI100201,69
CI26932,1,SI2678,151,08-02-2002,AI565468,M,AOI100201,69
CI26933,1,SI2678,61,08-02-2002,AI565468,M,AOI100201,69
CI26934,1,SI2678,369,08-02-2002,AI565468,M,AOI100201,69
CI26935,1,SI2678,465,08-02-2002,AI565468,M,AOI100201,69
CI26936,1,SI2678,230,08-02-2002,AI565468,M,AOI100201,69
CI26937,1,SI2678,318,08-02-2002,AI565468,M,AOI100201,69
CI26938,1,SI2679,6376,26-08-1999,AI565908,M,AOI101254,167
CI26939,1,SI2677,5911,07-09-2005,AI565909,M,AOI100565,28
CI26940,1,SI2677,5186,12-09-2005,AI565910,M,AOI100201,28
CI26941,1,SI2677,2613,14-09-2005,AI565910,M,AOI100201,28
CI26942,1,SI2677,2811,21-09-2005,AI565909,M,AOI100565,28
CI26943,1,SI2677,1699,26-09-2005,AI565910,M,AOI100201,28
CI26944,1,SI2677,1385,28-09-2005,AI565909,M,AOI100565,28
CI26945,1,SI2677,1626,03-10-2005,AI565909,M,AOI100565,28
CI26946,1,SI2677,1338,05-10-2005,AI565909,M,AOI100565,28
CI26947,1,SI2677,884,17-10-2005,AI565910,M,AOI100201,28
CI26948,1,SI2677,5248,19-10-2005,AI565910,M,AOI100201,28
CI26949,1,SI2677,1071,24-10-2005,AI565909,M,AOI100565,28
CI26950,1,SI2677,917,26-10-2005,AI565910,M,AOI100201,28
CI26951,1,SI2677,871,31-10-2005,AI565909,M,AOI100565,28
CI26952,1,SI2677,431,02-11-2005,AI565909,M,AOI100565,28
CI26953,1,SI2677,3097,07-11-2005,AI565909,M,AOI100565,28
CI26954,1,SI2677,2574,09-11-2005,AI565909,M,AOI100565,28
CI26955,1,SI2677,6012,14-11-2005,AI565910,M,AOI100201,28
CI26956,1,SI2677,4807,16-11-2005,AI565910,M,AOI100201,28
CI26957,1,SI2677,1465,21-11-2005,AI565910,M,AOI100201,28
CI26958,1,SI2677,589,05-12-2005,AI565909,M,AOI100565,28
CI26959,1,SI2677,166,07-12-2005,AI565909,M,AOI100565,28
CI26960,1,SI2677,266,12-12-2005,AI565910,M,AOI100201,28
CI26961,1,SI2677,233,14-12-2005,AI565910,M,AOI100201,28
CI26962,1,SI2673,482,14-02-2005,AI565911,M,AOI100201,28
CI26963,1,SI2673,129,16-02-2005,AI565911,M,AOI100201,28
CI26964,1,SI2673,345,22-02-2005,AI565912,M,AOI100201,28
CI26965,1,SI2673,120,23-02-2005,AI565912,M,AOI100201,28
CI26966,1,SI2673,84,28-02-2005,AI565912,M,AOI100201,28
CI26967,1,SI2673,326,02-03-2005,AI565912,M,AOI100201,28
CI26968,1,SI2673,92,07-03-2005,AI565912,M,AOI100201,28
CI26969,1,SI2673,514,09-03-2005,AI565912,M,AOI100201,28
CI26970,1,SI2673,65,14-03-2005,AI565912,M,AOI100201,28
CI26971,1,SI2673,174,16-03-2005,AI565911,M,AOI100201,28
CI26972,1,SI2673,69,28-03-2005,AI565911,M,AOI100201,28
CI26973,1,SI2673,157,30-03-2005,AI565911,M,AOI100201,28
CI26974,1,SI2673,86,04-04-2005,AI565911,M,AOI100201,28
CI26975,1,SI2673,39,06-04-2005,AI565911,M,AOI100201,28
CI26976,1,SI2673,64,11-04-2005,AI565911,M,AOI100201,28
CI26977,1,SI2673,156,16-04-2005,AI565911,M,AOI100201,28
CI26978,1,SI2673,26,20-04-2005,AI565912,M,AOI100201,28
CI26979,1,SI2673,202,25-04-2005,AI565912,M,AOI100201,28
CI26980,1,SI2673,70,27-04-2005,AI565912,M,AOI100201,28
CI26981,1,SI2673,43,02-05-2005,AI565912,M,AOI100201,28
CI26982,1,SI2673,37,09-05-2005,AI565912,M,AOI100201,28
CI26983,1,SI2673,81,11-05-2005,AI565913,M,AOI100201,28
CI26984,1,SI2674,1718,18-01-2001,AI565908,M,AOI101254,36
CI26985,1,SI2674,310,18-01-2001,AI565908,M,AOI101254,36
CI26986,1,SI2674,341,25-01-2001,AI565908,M,AOI101254,36
CI26987,1,SI2674,450,25-01-2001,AI565908,M,AOI101254,36
CI26988,1,SI2674,187,01-02-2001,AI565908,M,AOI101254,36
CI26989,1,SI2674,184,01-02-2001,AI565908,M,AOI101254,36
CI26990,1,SI2674,267,08-02-2001,AI565908,M,AOI101254,36
CI26991,1,SI2674,335,08-02-2001,AI565908,M,AOI101254,36
CI26992,1,SI2674,680,15-02-2001,AI565908,M,AOI101254,36
CI26993,1,SI2674,806,15-02-2001,AI565908,M,AOI101254,36
CI26994,1,SI2674,383,22-02-2001,AI565908,M,AOI101254,36
CI26995,1,SI2674,158,22-02-2001,AI565908,M,AOI101254,36
CI26996,1,SI2674,243,01-03-2001,AI565908,M,AOI101254,36
CI26997,1,SI2674,691,01-03-2001,AI565908,M,AOI101254,36
CI26998,1,SI2674,739,08-03-2001,AI565908,M,AOI101254,36
CI26999,1,SI2674,1262,08-03-2001,AI565908,M,AOI101254,36
CI27000,1,SI2674,191,15-03-2001,AI565908,M,AOI101254,36
CI27001,1,SI2674,425,15-03-2001,AI565908,M,AOI101254,36
CI27002,1,SI2674,260,05-04-2001,AI565908,M,AOI101254,36
CI27003,1,SI2674,726,05-04-2001,AI565908,M,AOI101254,36
CI27004,1,SI2674,221,12-04-2001,AI565908,M,AOI101254,36
CI27005,1,SI2674,301,12-04-2001,AI565908,M,AOI101254,36
CI27006,1,SI2674,497,19-04-2001,AI565908,M,AOI101254,36
CI27007,1,SI2674,343,19-04-2001,AI565908,M,AOI101254,36
CI27008,1,SI2674,290,03-05-2001,AI565908,M,AOI101254,36
CI27009,1,SI2674,261,03-05-2001,AI565908,M,AOI101254,36
CI27010,1,SI2674,1273,10-05-2001,AI565908,M,AOI101254,36
CI27011,1,SI2674,438,10-05-2001,AI565908,M,AOI101254,36
CI27012,1,SI2674,402,17-05-2001,AI565908,M,AOI101254,36
CI27013,1,SI2674,802,17-05-2001,AI565908,M,AOI101254,36
CI27014,1,SI2674,1915,17-05-2001,AI565908,M,AOI101254,36
CI27015,1,SI2674,459,23-05-2001,AI565908,M,AOI101254,36
CI27016,1,SI2709,511,10-11-2006,AI565914,M,,151
CI27017,1,SI2709,237,16-06-2008,AI565914,M,,151
CI27018,1,SI2679,1521,10-09-1999,AI565908,M,AOI101254,167
CI27019,1,SI2679,893,13-09-1999,AI565908,M,AOI101254,167
CI27020,1,SI2679,888,16-09-1999,AI565908,M,AOI101254,167
CI27021,1,SI2679,522,18-09-1999,AI565908,M,AOI101254,167
CI27022,1,SI2679,709,20-09-1999,AI565908,M,AOI101254,167
CI27023,1,SI2679,403,22-09-1999,AI565908,M,AOI101254,167
CI27024,1,SI2679,362,24-09-1999,AI565908,M,AOI101254,167
CI27025,1,SI2679,518,27-09-1999,AI565908,M,AOI101254,167
CI27026,1,SI2679,465,29-09-1999,AI565908,M,AOI101254,167
CI27027,1,SI2679,288,01-10-1999,AI565908,M,AOI101254,167
CI27028,1,SI2679,172,04-10-1999,AI565908,M,AOI101254,167
CI27029,1,SI2679,154,10-10-1999,AI565908,M,AOI101254,167
CI27030,1,SI2679,413,13-10-1999,AI565908,M,AOI101254,167
CI27031,1,SI2679,216,15-10-1999,AI565908,M,AOI101254,167
CI27032,1,SI2679,263,18-10-1999,AI565908,M,AOI101254,167
CI27033,1,SI2679,342,20-10-1999,AI565908,M,AOI101254,167
CI27034,1,SI2679,285,22-10-1999,AI565908,M,AOI101254,167
CI27035,1,SI2679,203,25-10-1999,AI565908,M,AOI101254,167
CI27036,1,SI2679,310,27-10-1999,AI565908,M,AOI101254,167
CI27037,1,SI2679,885,29-10-1999,AI565908,M,AOI101254,167
CI27038,1,SI2679,285,01-11-1999,AI565908,M,AOI101254,167
CI27039,1,SI2679,296,03-11-1999,AI565908,M,AOI101254,167
CI27040,1,SI2679,267,05-11-1999,AI565908,M,AOI101254,167
CI27041,1,SI2679,57,08-11-1999,AI565908,M,AOI101254,167
CI27042,1,SI2679,180,12-11-1999,AI565908,M,AOI101254,167
CI27043,1,SI2679,284,15-11-1999,AI565908,M,AOI101254,167
CI27044,1,SI2679,151,17-11-1999,AI565908,M,AOI101254,167
CI27045,1,SI2679,356,19-11-1999,AI565908,M,AOI101254,167
CI27046,1,SI2679,627,19-11-1999,AI565908,M,AOI101254,167
CI27047,1,SI2679,334,24-11-1999,AI565908,M,AOI101254,167
CI27048,1,SI2679,850,29-11-1999,AI565908,M,AOI101254,167
CI27049,1,SI2679,58,01-12-1999,AI565908,M,AOI101254,167
CI27050,1,SI2679,167,06-12-1999,AI565908,M,AOI101254,167
CI27051,1,SI2679,134,08-12-1999,AI565908,M,AOI101254,167
CI27052,1,SI2709,215,09-09-2008,AI565914,M,,151
CI27053,1,SI2667,233,18-08-2008,AI565915,M,AOI100054,122
CI27054,1,SI2667,252,18-08-2008,AI564981,M,AOI100787,122
CI27055,1,SI2667,54,18-08-2008,AI565084,M,AOI100867,122
CI27056,1,SI2667,115,18-08-2008,AI565916,M,AOI101235,122
CI27057,1,SI2667,72,18-08-2008,AI565037,M,AOI100796,122
CI27058,1,SI2667,785,19-08-2008,AI565917,M,AOI100332,99
CI27059,1,SI2667,915,19-08-2008,AI565918,M,AOI101255,122
CI27060,1,SI2667,192,19-08-2008,AI565919,M,AOI100164,122
CI27061,1,SI2667,111,19-08-2008,AI565920,M,AOI101256,122
CI27062,1,SI2667,99,19-08-2008,AI565921,M,AOI100164,122
CI27063,1,SI2667,49,19-08-2008,AI565922,F,AOI101257,122
CI27064,1,SI2667,56,19-08-2008,AI565923,M,AOI101258,122
CI27065,1,SI2667,431,19-08-2008,AI565924,M,AOI101259,99
CI27066,1,SI2667,180,19-08-2008,AI564981,M,AOI100787,122
CI27067,1,SI2667,59,20-08-2008,AI565925,M,AOI100564,122
CI27068,1,SI2667,100,20-08-2008,AI564997,M,AOI100799,122
CI27069,1,SI2667,20,20-08-2008,AI565926,M,AOI100708,122
CI27070,1,SI2667,96,20-08-2008,AI565927,M,AOI101260,122
CI27071,1,SI2667,194,20-08-2008,AI565928,M,AOI101261,122
CI27072,1,SI2667,348,20-08-2008,AI565929,M,AOI101262,122
CI27073,1,SI2667,37,21-08-2008,AI565930,M,AOI100055,122
CI27074,1,SI2667,91,21-08-2008,AI565931,M,AOI100036,122
CI27075,1,SI2667,66,21-08-2008,AI565932,M,,122
CI27076,1,SI2667,116,21-08-2008,AI565933,M,AOI100164,122
CI27077,1,SI2667,31,21-08-2008,AI564981,M,AOI100787,122
CI27078,1,SI2667,89,22-08-2008,AI565934,M,AOI101263,122
CI27079,1,SI2667,261,22-08-2008,AI565935,M,AOI101264,122
CI27080,1,SI2667,131,22-08-2008,AI565936,M,AOI100684,122
CI27081,1,SI2667,107,22-08-2008,AI565932,M,,166
CI27082,1,SI2667,58,22-08-2008,AI565084,M,AOI100867,122
CI27083,1,SI2667,61,22-08-2008,AI565937,M,AOI100164,122
CI27084,1,SI2667,77,22-08-2008,AI564981,M,AOI100787,122
CI27085,1,SI2581,76,16-11-2007,AI564062,M,AOI100066,67
CI27086,1,SI2581,185,23-11-2007,AI565938,M,AOI100066,67
CI27087,1,SI2581,98,14-12-2008,AI565939,M,AOI101265,67
CI27088,1,SI2581,81,04-01-2008,AI563955,M,AOI100066,67
CI27089,1,SI2581,37,18-01-2008,AI564062,M,AOI100066,67
CI27090,1,SI2684,220,09-09-2006,AI565940,M,AOI100201,223
CI27091,1,SI2683,170,31-01-2007,AI565941,M,AOI100201,220
CI27092,1,SI2681,190,22-01-2007,AI565942,M,,220
CI27093,1,SI2681,43,22-01-2007,AI565942,M,,220
CI27094,1,SI2681,104,23-01-2007,AI565942,M,,220
