pet_id,issue_date,listing_date,condition,color_type,length(m),height(cm),X1,X2,breed_category,pet_category
ANSL_57749,2015-11-24 00:00:00,2019-01-14 17:50:00,2.0,Blue,0.85,16.24,13,9,1.0,2
ANSL_50719,2017-02-10 00:00:00,2019-03-06 00:00:00,1.0,Brown Tabby,0.46,31.42,17,9,0.0,1
ANSL_71272,2016-01-14 00:00:00,2017-02-10 17:47:00,0.0,White,0.46,16.39,0,1,1.0,2
ANSL_69780,2016-06-05 00:00:00,2017-04-06 16:52:00,0.0,Tricolor,0.35,46.14,13,9,1.0,2
ANSL_54993,2014-01-10 00:00:00,2017-02-04 14:00:00,1.0,Sable,0.62,24.27,0,1,0.0,2
ANSL_67546,2018-08-18 00:00:00,2019-01-13 13:42:00,2.0,Orange Tabby,0.78,20.1,17,9,0.0,1
ANSL_58234,2017-01-29 00:00:00,2017-05-11 00:00:00,0.0,Tortie Point,0.85,20.93,0,1,1.0,1
ANSL_56896,2006-05-21 00:00:00,2017-06-06 17:25:00,0.0,White,0.48,11.51,0,1,1.0,2
ANSL_55271,2016-12-05 00:00:00,2018-03-01 14:51:00,0.0,Sable,0.24,5.39,0,7,1.0,2
ANSL_59640,2018-04-09 00:00:00,2018-07-19 18:06:00,1.0,Yellow,0.84,38.17,0,1,0.0,2
ANSL_53591,2017-09-08 00:00:00,2018-01-07 08:30:00,0.0,Brown Tabby,0.83,12.04,7,1,1.0,1
ANSL_58940,2016-07-09 00:00:00,2016-10-09 17:44:00,0.0,Blue,0.83,25.6,7,1,1.0,1
ANSL_50554,2015-01-07 00:00:00,2016-08-26 12:32:00,1.0,Tan,0.66,44.02,13,9,0.0,2
ANSL_71977,2016-02-09 00:00:00,2017-11-30 00:00:00,1.0,White,0.02,42.83,0,1,0.0,2
ANSL_57673,2016-09-29 00:00:00,2017-12-20 12:02:00,0.0,White,0.64,12.14,0,1,1.0,1
ANSL_66925,2018-10-25 00:00:00,2019-03-09 18:56:00,0.0,Black,0.85,30.34,0,1,1.0,2
ANSL_69671,2015-10-14 00:00:00,2016-11-11 13:00:00,1.0,Blue,0.82,49.26,13,9,0.0,1
ANSL_51210,2016-11-22 00:00:00,2017-12-14 17:20:00,2.0,Brown Brindle,0.42,39.31,0,7,0.0,2
ANSL_60612,2012-09-10 00:00:00,2018-11-27 18:53:00,0.0,Brown Tabby,0.61,19.22,0,1,1.0,1
ANSL_58667,2007-04-26 00:00:00,2018-12-09 17:46:00,0.0,Chocolate,0.02,15.92,0,1,1.0,2
ANSL_62290,2016-11-01 00:00:00,2017-03-26 19:41:00,1.0,Black,0.24,24.69,16,9,0.0,1
ANSL_71655,2010-09-07 00:00:00,2016-12-29 11:23:00,0.0,Tan,0.23,44.13,7,1,1.0,2
ANSL_56242,2018-04-25 00:00:00,2019-01-27 11:35:00,1.0,Brown Tabby,0.77,25.18,0,7,0.0,1
ANSL_76310,2017-03-20 00:00:00,2019-04-30 15:43:00,1.0,White,0.5,6.2,0,1,0.0,1
ANSL_56176,2017-03-09 00:00:00,2018-04-05 12:47:00,1.0,Tricolor,0.64,10.28,0,1,0.0,2
ANSL_65945,2018-10-14 00:00:00,2019-03-24 13:05:00,0.0,Black,0.13,15.34,0,1,1.0,1
ANSL_54560,2016-11-27 00:00:00,2017-03-04 16:53:00,0.0,Torbie,0.6,7.43,0,1,1.0,1
ANSL_76306,2017-09-09 00:00:00,2019-04-30 15:19:00,0.0,White,0.75,8.96,7,1,1.0,1
ANSL_71666,2016-08-14 00:00:00,2016-10-26 12:31:00,2.0,White,0.3,30.2,18,4,0.0,2
ANSL_53082,2016-06-04 00:00:00,2016-10-12 00:00:00,0.0,Black,0.27,20.89,13,9,1.0,1
ANSL_61697,2015-05-01 00:00:00,2017-06-01 16:00:00,2.0,Brown Tabby,0.18,33.88,16,9,0.0,1
ANSL_70676,2017-10-01 00:00:00,2018-11-02 11:57:00,1.0,White,0.11,33.96,0,1,0.0,2
ANSL_61146,2016-10-10 00:00:00,2018-04-05 14:32:00,1.0,White,0.09,41.79,0,1,0.0,2
ANSL_58737,2016-09-25 00:00:00,2018-10-20 16:50:00,0.0,White,0.49,23.21,0,1,1.0,2
ANSL_58572,2008-01-18 00:00:00,2018-05-10 11:25:00,1.0,Blue Point,0.26,34.7,0,7,0.0,1
ANSL_53781,2016-06-13 00:00:00,2017-07-04 14:24:00,,Brown,0.49,22.71,15,4,2.0,4
ANSL_71744,2015-05-26 00:00:00,2017-06-17 15:33:00,1.0,Red,0.22,36.4,0,7,0.0,2
ANSL_75512,2018-03-12 00:00:00,2019-04-10 17:19:00,1.0,Tan,0.05,26.24,0,1,0.0,2
ANSL_67725,2018-10-24 00:00:00,2019-03-27 13:01:00,0.0,Blue Cream,0.62,15.89,0,1,1.0,1
ANSL_66881,2017-05-28 00:00:00,2017-09-06 17:00:00,0.0,Black,0.85,45.33,0,1,1.0,2
ANSL_72171,2014-08-09 00:00:00,2017-09-02 16:48:00,1.0,Black,0.39,34.9,0,7,0.0,2
ANSL_63106,2014-08-23 00:00:00,2016-09-17 18:37:00,0.0,Red,0.18,20.04,0,1,1.0,2
ANSL_55406,2015-08-25 00:00:00,2016-09-17 18:15:00,1.0,Tan,0.84,7.52,0,7,0.0,2
ANSL_56302,2017-09-28 00:00:00,2018-01-16 14:54:00,0.0,Blue,0.43,8.46,0,7,1.0,1
ANSL_51257,2016-07-01 00:00:00,2016-09-29 14:46:00,1.0,Black,0.23,29.83,0,1,0.0,1
ANSL_69507,2018-07-15 00:00:00,2018-09-21 17:09:00,2.0,Black,0.07,14.34,13,9,1.0,1
ANSL_72743,2011-11-28 00:00:00,2018-03-19 12:37:00,0.0,Black,0.75,33.81,7,1,1.0,2
ANSL_64637,2010-04-24 00:00:00,2015-05-18 10:14:00,2.0,Red,0.96,29.0,13,9,0.0,2
ANSL_63678,2017-07-04 00:00:00,2018-01-06 22:24:00,1.0,Blue Tabby,0.2,23.28,0,1,0.0,1
ANSL_64506,2017-02-25 00:00:00,2018-03-20 18:48:00,0.0,White,0.82,31.62,0,1,1.0,2
ANSL_70019,2014-09-14 00:00:00,2016-11-02 18:34:00,0.0,Blue,0.54,31.72,0,1,1.0,2
ANSL_55692,2016-06-26 00:00:00,2016-07-31 18:10:00,,White,0.02,12.46,13,9,2.0,1
ANSL_62178,2017-10-11 00:00:00,2017-12-15 16:53:00,2.0,Brown Tabby,0.07,21.4,13,9,0.0,1
ANSL_65065,2012-02-09 00:00:00,2016-08-31 11:07:00,2.0,Blue,0.93,24.62,0,7,0.0,2
ANSL_50514,2016-08-11 00:00:00,2017-01-22 18:58:00,0.0,Tortie,0.45,49.14,0,1,1.0,1
ANSL_53553,2017-06-23 00:00:00,2018-09-29 15:19:00,0.0,Brown Tabby,0.46,14.3,0,1,1.0,1
ANSL_75273,2018-06-08 00:00:00,2019-04-05 17:18:00,1.0,White,0.01,20.49,0,1,0.0,2
ANSL_58713,2015-04-21 00:00:00,2018-05-22 17:28:00,0.0,Brown Tabby,0.34,42.17,0,7,1.0,1
ANSL_51814,2018-10-16 00:00:00,2018-11-13 14:07:00,2.0,Black Smoke,0.36,40.99,13,9,1.0,1
ANSL_52275,2018-02-12 00:00:00,2018-09-07 18:13:00,1.0,White,0.12,12.22,0,8,0.0,2
ANSL_53518,2016-11-04 00:00:00,2017-11-29 17:05:00,0.0,Red,0.43,29.53,0,1,1.0,2
ANSL_61165,2016-10-18 00:00:00,2017-04-12 13:56:00,0.0,Brown Tabby,0.12,37.48,0,1,1.0,1
ANSL_61270,2014-08-27 00:00:00,2018-10-26 19:30:00,1.0,White,0.2,25.51,0,1,0.0,2
ANSL_63196,2009-12-03 00:00:00,2017-12-23 16:09:00,1.0,Tan,0.33,10.71,0,7,0.0,2
ANSL_59896,2016-09-10 00:00:00,2018-10-12 18:43:00,1.0,Blue,0.64,44.26,0,1,0.0,2
ANSL_74267,2017-01-28 00:00:00,2017-08-09 17:07:00,0.0,White,0.83,17.6,0,1,1.0,2
ANSL_63894,2008-12-23 00:00:00,2018-03-02 11:41:00,0.0,White,0.31,11.04,7,1,1.0,2
ANSL_59027,2015-09-17 00:00:00,2017-11-16 14:58:00,0.0,Calico,0.48,16.14,0,1,1.0,1
ANSL_66128,2017-07-20 00:00:00,2018-08-29 15:35:00,2.0,Tan,0.03,32.49,13,9,1.0,2
ANSL_76328,2004-03-23 00:00:00,2017-04-13 13:20:00,2.0,White,0.36,9.85,0,7,1.0,2
ANSL_70332,2010-09-06 00:00:00,2019-03-29 13:38:00,1.0,Black,0.87,7.43,0,7,0.0,2
ANSL_55437,2015-04-19 00:00:00,2017-03-26 17:40:00,1.0,Tan,0.28,35.04,0,1,0.0,2
ANSL_57022,2017-11-29 00:00:00,2018-01-30 13:54:00,2.0,Orange Tabby,0.74,29.82,13,9,0.0,1
ANSL_55281,2015-01-30 00:00:00,2017-03-25 15:14:00,1.0,Brown,0.5,45.95,13,9,0.0,2
ANSL_72672,2017-06-29 00:00:00,2017-11-19 12:36:00,2.0,Brown Tabby,0.46,31.43,13,9,0.0,1
ANSL_75238,2016-03-17 00:00:00,2019-04-05 13:39:00,2.0,White,0.73,26.55,11,4,0.0,4
ANSL_53612,2018-07-17 00:00:00,2018-08-29 16:53:00,2.0,Chocolate Point,0.35,31.62,13,9,0.0,1
ANSL_50091,2016-10-16 00:00:00,2017-05-12 15:58:00,0.0,Black,0.99,10.72,13,9,1.0,2
ANSL_71153,2016-07-08 00:00:00,2016-12-14 09:00:00,2.0,Black,0.57,37.78,16,9,1.0,1
ANSL_53436,2017-02-12 00:00:00,2018-07-25 12:41:00,1.0,Brown Brindle,0.18,5.29,0,1,0.0,2
ANSL_73713,2017-10-21 00:00:00,2017-11-23 16:15:00,,Blue Tabby,0.4,8.57,13,9,2.0,1
ANSL_65395,2013-09-09 00:00:00,2017-09-30 19:12:00,1.0,Tricolor,0.57,14.91,0,7,0.0,2
ANSL_55174,2015-05-26 00:00:00,2017-06-20 13:42:00,1.0,White,0.85,46.58,13,9,0.0,2
ANSL_59369,2017-02-12 00:00:00,2018-03-10 18:10:00,0.0,Calico,0.84,20.75,13,9,1.0,1
ANSL_57944,2016-04-21 00:00:00,2017-03-04 13:36:00,1.0,Fawn,0.3,45.37,0,1,0.0,2
ANSL_72295,2014-10-19 00:00:00,2017-12-17 09:00:00,1.0,Brown Tabby,0.72,10.5,16,9,0.0,1
ANSL_59551,2016-09-01 00:00:00,2016-12-14 19:07:00,1.0,Brown Tabby,0.27,48.28,0,1,0.0,1
ANSL_57431,2003-09-10 00:00:00,2016-10-01 13:24:00,2.0,Red,0.65,33.22,0,7,0.0,2
ANSL_57718,2012-06-01 00:00:00,2018-06-22 18:07:00,0.0,Chocolate,0.61,5.47,0,1,1.0,2
ANSL_67640,2017-11-16 00:00:00,2018-08-25 00:00:00,1.0,Black,0.6,29.72,13,9,0.0,1
ANSL_69056,2018-05-21 00:00:00,2018-08-12 18:18:00,1.0,Blue,0.71,24.04,0,1,0.0,1
ANSL_66669,2017-11-24 00:00:00,2018-02-02 16:12:00,2.0,Orange,0.78,49.4,13,9,0.0,1
ANSL_72638,2008-12-07 00:00:00,2016-12-28 15:59:00,2.0,Tan,0.05,44.21,0,7,0.0,2
ANSL_61365,2013-09-22 00:00:00,2017-11-01 11:57:00,1.0,Brown Brindle,0.2,19.65,0,1,0.0,2
ANSL_55765,2014-03-18 00:00:00,2017-04-07 15:17:00,1.0,White,0.51,42.12,0,7,0.0,2
ANSL_68753,1995-06-23 00:00:00,2017-07-13 15:48:00,0.0,Tortie,0.62,18.78,0,7,1.0,1
ANSL_70345,2017-08-23 00:00:00,2018-09-17 00:00:00,0.0,Brown Tabby,0.04,16.64,17,9,1.0,1
ANSL_62861,2016-07-10 00:00:00,2017-08-06 12:05:00,1.0,Tan,0.95,35.44,0,1,0.0,2
ANSL_59958,2015-12-01 00:00:00,2017-12-28 15:50:00,0.0,Blue Tabby,0.36,33.25,0,1,1.0,1
ANSL_52867,2016-01-27 00:00:00,2018-09-08 18:23:00,0.0,Brown Brindle,0.94,28.36,0,1,1.0,2
ANSL_69674,2014-02-06 00:00:00,2018-03-17 11:45:00,1.0,Blue Tabby,0.72,23.81,0,1,0.0,1
ANSL_67671,2016-12-03 00:00:00,2019-04-03 14:58:00,0.0,White,0.6,39.42,0,1,1.0,1
ANSL_69505,2017-07-29 00:00:00,2018-05-21 15:46:00,1.0,Orange Tabby,0.84,28.87,0,1,0.0,1
ANSL_75419,2011-01-04 00:00:00,2019-04-08 18:14:00,1.0,Orange Tabby,0.28,43.46,0,1,0.0,1
ANSL_65622,2018-03-20 00:00:00,2019-02-14 19:03:00,0.0,Tortie,0.26,47.8,0,1,1.0,1
ANSL_62761,2009-06-30 00:00:00,2016-08-08 16:39:00,0.0,Red,0.23,14.76,13,9,1.0,2
ANSL_62346,2018-06-29 00:00:00,2018-10-01 08:33:00,0.0,Cream Tabby,0.27,22.37,7,1,1.0,1
ANSL_72777,2013-08-18 00:00:00,2016-11-09 15:19:00,2.0,Black,0.27,18.37,0,7,0.0,2
ANSL_53609,2018-01-06 00:00:00,2018-02-03 18:41:00,,Black,0.47,26.95,13,9,2.0,1
ANSL_53974,2016-12-14 00:00:00,2018-01-07 17:27:00,0.0,Lynx Point,0.62,9.31,0,1,1.0,1
ANSL_75234,2012-03-17 00:00:00,2019-04-05 11:37:00,0.0,Brown,0.2,13.29,0,7,1.0,2
ANSL_58518,2018-08-23 00:00:00,2019-02-16 17:45:00,0.0,Torbie,0.3,41.47,0,1,1.0,1
ANSL_61481,2016-07-12 00:00:00,2016-10-09 18:45:00,0.0,Tortie,0.39,44.91,0,1,1.0,1
ANSL_56573,2017-06-29 00:00:00,2018-07-20 12:18:00,1.0,Black,0.5,36.34,0,7,0.0,2
ANSL_60114,2017-11-09 00:00:00,2018-01-09 00:00:00,2.0,Black,0.28,5.6,13,9,0.0,1
ANSL_69084,2009-05-25 00:00:00,2016-12-26 17:18:00,1.0,Brown,0.28,17.75,0,7,0.0,2
ANSL_68993,2016-09-21 00:00:00,2016-11-11 16:28:00,,Brown Tabby,0.91,34.84,13,9,2.0,1
ANSL_76536,2018-03-25 00:00:00,2019-05-05 14:07:00,2.0,Black,0.6,44.12,13,9,1.0,2
ANSL_56641,2018-07-27 00:00:00,2018-09-15 18:09:00,2.0,Black,0.8,27.06,18,4,0.0,1
ANSL_66598,2017-09-24 00:00:00,2018-03-21 23:36:00,0.0,Tan,0.27,39.37,0,1,1.0,2
ANSL_63660,2013-04-06 00:00:00,2017-09-28 18:16:00,1.0,Black,0.58,21.67,0,1,0.0,2
ANSL_55984,2014-06-26 00:00:00,2016-07-22 13:26:00,2.0,Black,0.86,12.78,13,9,0.0,2
ANSL_62072,2013-12-23 00:00:00,2017-07-13 16:10:00,1.0,Fawn,0.76,18.38,0,7,0.0,2
ANSL_67823,2016-08-12 00:00:00,2017-09-04 18:08:00,1.0,Black,0.74,13.15,0,7,0.0,2
ANSL_71345,2016-08-06 00:00:00,2017-09-24 13:30:00,1.0,Cream Tabby,0.29,41.61,0,1,0.0,1
ANSL_59479,2018-07-03 00:00:00,2018-10-26 19:19:00,,Orange Tabby,0.42,16.05,17,9,2.0,1
ANSL_68670,2018-06-19 00:00:00,2018-09-13 12:11:00,2.0,Orange Tabby,0.22,37.52,0,1,0.0,1
ANSL_61278,2016-07-17 00:00:00,2018-08-17 17:09:00,1.0,Fawn,0.87,11.34,0,1,0.0,2
ANSL_62322,2018-08-27 00:00:00,2018-11-29 11:33:00,0.0,Blue Tabby,0.15,7.64,7,1,1.0,1
ANSL_76374,2013-11-30 00:00:00,2019-05-01 17:14:00,1.0,Tricolor,0.5,25.4,0,1,0.0,2
ANSL_55146,2017-06-09 00:00:00,2018-09-21 18:44:00,1.0,White,0.09,28.88,0,1,0.0,2
ANSL_55287,2015-03-20 00:00:00,2017-04-18 19:11:00,0.0,Tortie,0.3,22.45,16,9,1.0,1
ANSL_58453,2014-09-23 00:00:00,2016-12-30 18:20:00,0.0,Brown Tabby,0.16,17.52,0,1,1.0,1
ANSL_58887,2012-03-20 00:00:00,2017-10-11 00:00:00,1.0,White,0.27,44.52,13,9,0.0,2
ANSL_73810,2018-07-24 00:00:00,2018-09-18 18:58:00,2.0,Black,0.19,40.3,13,9,1.0,1
ANSL_72305,2016-09-17 00:00:00,2017-02-08 16:42:00,1.0,Brown Tabby,0.99,39.29,0,1,0.0,1
ANSL_67056,2015-12-16 00:00:00,2016-12-09 15:43:00,0.0,Brown,0.98,41.81,13,9,1.0,2
ANSL_73519,2017-04-02 00:00:00,2018-04-23 17:25:00,,Brown,0.4,11.88,15,4,2.0,4
ANSL_51369,2017-09-22 00:00:00,2018-11-29 11:25:00,0.0,Calico Point,0.85,37.27,0,1,1.0,1
ANSL_64746,2017-07-19 00:00:00,2017-10-12 17:43:00,0.0,Black,0.77,12.54,0,1,1.0,1
ANSL_70430,2016-01-23 00:00:00,2017-02-20 17:33:00,1.0,Black,0.75,42.41,0,7,0.0,2
ANSL_57316,2017-06-23 00:00:00,2017-10-03 10:40:00,0.0,Blue Tabby,0.81,48.72,7,1,1.0,1
ANSL_68526,2017-08-18 00:00:00,2018-04-09 09:00:00,0.0,Black,0.43,26.44,16,9,1.0,1
ANSL_60830,2014-12-07 00:00:00,2016-12-29 10:13:00,,Brown,0.69,28.33,0,4,2.0,0
ANSL_55324,2017-11-27 00:00:00,2018-12-23 14:00:00,1.0,Black,0.14,38.06,0,1,0.0,2
ANSL_54470,2017-04-29 00:00:00,2018-07-11 13:54:00,0.0,Sable,0.72,39.8,0,1,1.0,4
ANSL_74755,2017-08-02 00:00:00,2018-01-24 10:27:00,2.0,Blue,0.37,10.92,13,9,0.0,2
ANSL_66073,2014-08-12 00:00:00,2018-09-09 09:52:00,1.0,Black,0.89,15.88,13,9,0.0,1
ANSL_52475,2017-03-01 00:00:00,2017-05-21 14:11:00,1.0,Black,0.72,13.83,0,1,0.0,2
ANSL_53463,2010-07-12 00:00:00,2016-08-03 18:01:00,0.0,Red,0.47,36.25,0,7,1.0,2
ANSL_62551,2016-08-09 00:00:00,2017-03-06 19:32:00,2.0,Orange Tabby,0.05,36.99,16,9,0.0,1
ANSL_74955,2015-11-15 00:00:00,2016-12-11 11:09:00,0.0,Black,0.16,23.07,0,7,1.0,2
ANSL_75624,2018-03-20 00:00:00,2019-04-13 19:15:00,1.0,Black,0.11,28.54,0,1,0.0,2
ANSL_74059,2014-04-14 00:00:00,2018-05-22 18:07:00,1.0,White,0.38,23.07,0,1,0.0,2
ANSL_71501,2018-08-30 00:00:00,2018-10-20 14:01:00,,Gray,0.48,40.64,13,9,2.0,4
ANSL_66447,2010-07-10 00:00:00,2018-08-07 13:38:00,1.0,Brown,0.49,26.99,13,9,0.0,2
ANSL_58986,2016-09-06 00:00:00,2018-11-28 17:34:00,1.0,Brown Brindle,0.24,5.79,0,7,0.0,2
ANSL_52256,2016-08-19 00:00:00,2017-10-20 18:00:00,0.0,Brown,0.69,22.05,0,1,1.0,2
ANSL_56204,2012-01-19 00:00:00,2017-02-10 15:44:00,0.0,Blue,0.58,19.37,0,7,1.0,1
ANSL_63533,2012-03-22 00:00:00,2018-05-12 13:04:00,1.0,Tan,0.18,9.64,0,1,0.0,2
ANSL_56873,2017-05-02 00:00:00,2017-06-11 17:29:00,2.0,Black,0.65,7.37,13,9,0.0,2
ANSL_70815,2015-07-15 00:00:00,2018-02-08 11:43:00,0.0,White,0.5,29.78,0,7,1.0,1
ANSL_61439,2017-05-22 00:00:00,2018-08-13 12:05:00,0.0,Lynx Point,0.59,10.9,7,1,1.0,1
ANSL_71530,2013-09-23 00:00:00,2018-10-13 15:05:00,2.0,Tan,0.74,43.22,13,9,1.0,2
ANSL_72316,2016-01-28 00:00:00,2017-02-24 18:05:00,0.0,Tricolor,0.06,48.79,0,1,1.0,2
ANSL_64978,2017-11-28 00:00:00,2018-03-08 18:47:00,0.0,Black,0.56,27.06,0,1,1.0,1
ANSL_73080,2018-06-27 00:00:00,2018-10-06 19:04:00,2.0,Brown Tabby,0.92,7.4,0,1,1.0,1
ANSL_50445,2009-07-21 00:00:00,2017-01-20 12:20:00,0.0,White,0.16,29.4,0,1,1.0,2
ANSL_58828,2018-06-30 00:00:00,2018-09-13 13:59:00,1.0,Brown Tabby,0.86,24.84,7,1,0.0,1
ANSL_54017,2016-06-27 00:00:00,2017-08-06 10:57:00,0.0,Black Tabby,0.41,7.52,16,9,1.0,1
ANSL_51921,2016-09-02 00:00:00,2016-12-21 15:41:00,1.0,Black,0.95,40.98,7,1,0.0,2
ANSL_70146,2015-07-25 00:00:00,2016-08-20 18:26:00,0.0,Torbie,0.88,8.77,0,1,1.0,1
ANSL_63123,2015-06-29 00:00:00,2017-01-25 17:11:00,2.0,White,0.51,32.01,0,7,0.0,2
ANSL_52284,2017-09-11 00:00:00,2018-05-31 12:38:00,0.0,Red,0.35,28.11,0,1,1.0,2
ANSL_55585,2007-04-18 00:00:00,2018-08-08 14:49:00,0.0,Blue,0.94,34.16,8,2,1.0,2
ANSL_63365,2015-09-18 00:00:00,2017-10-18 17:35:00,2.0,Blue,0.48,19.22,1,4,1.0,2
ANSL_64639,2016-03-07 00:00:00,2018-09-12 15:34:00,0.0,White,0.53,18.29,0,7,1.0,2
ANSL_73440,2014-03-18 00:00:00,2018-07-24 12:00:00,2.0,Brown,0.09,41.73,13,9,1.0,2
ANSL_62358,2018-09-16 00:00:00,2019-02-10 17:24:00,0.0,Calico,0.57,38.01,0,1,1.0,1
ANSL_68979,2012-07-11 00:00:00,2017-08-02 12:08:00,0.0,Black,0.23,42.99,0,7,1.0,2
ANSL_73676,2016-12-20 00:00:00,2017-03-25 18:51:00,0.0,Torbie,0.32,22.54,0,1,1.0,1
ANSL_67340,2018-07-30 00:00:00,2019-04-03 12:41:00,1.0,Black,0.07,13.43,0,1,0.0,1
ANSL_53546,2016-11-12 00:00:00,2017-12-13 17:35:00,1.0,Black,0.32,43.72,0,1,0.0,2
ANSL_70712,2016-12-01 00:00:00,2017-06-12 14:31:00,1.0,Black,0.46,44.09,0,7,0.0,2
ANSL_50364,2017-12-16 00:00:00,2018-04-22 09:36:00,1.0,Brown Tabby,0.48,22.67,7,1,0.0,1
ANSL_58670,2016-09-13 00:00:00,2017-02-11 16:44:00,0.0,White,0.17,18.26,0,1,1.0,1
ANSL_65714,2015-06-28 00:00:00,2016-07-28 18:12:00,1.0,Chocolate,0.29,18.93,0,1,0.0,2
ANSL_57541,2017-03-09 00:00:00,2018-05-20 19:49:00,0.0,Black,0.25,23.25,0,7,1.0,2
ANSL_68656,2017-12-23 00:00:00,2018-01-27 13:56:00,2.0,Orange,0.69,13.32,13,9,0.0,1
ANSL_72508,2017-06-17 00:00:00,2019-02-08 12:23:00,1.0,Black,0.82,46.3,0,1,0.0,2
ANSL_65428,2016-02-21 00:00:00,2016-08-08 18:04:00,1.0,White,0.55,18.0,0,1,0.0,2
ANSL_57144,2017-04-02 00:00:00,2018-04-24 09:00:00,2.0,Seal Point,0.43,17.94,16,9,1.0,1
ANSL_70222,2017-02-26 00:00:00,2017-05-19 17:02:00,0.0,Black,0.6,47.18,0,1,1.0,1
ANSL_57596,2016-06-10 00:00:00,2017-07-01 17:25:00,,Black,0.71,16.35,15,4,2.0,4
ANSL_69987,2018-06-28 00:00:00,2018-09-28 17:33:00,1.0,Black,0.46,25.1,0,1,0.0,1
ANSL_64092,2016-04-14 00:00:00,2017-02-05 12:43:00,2.0,Red,0.81,11.61,0,7,0.0,2
ANSL_71932,2016-07-02 00:00:00,2016-10-10 12:03:00,2.0,Orange Tabby,0.58,46.85,13,9,0.0,1
ANSL_63031,2007-11-20 00:00:00,2018-11-12 18:22:00,1.0,Tricolor,0.45,24.67,0,7,0.0,2
ANSL_75961,2018-03-31 00:00:00,2019-04-22 13:36:00,2.0,Black,0.47,39.81,0,7,1.0,2
ANSL_64201,2016-10-31 00:00:00,2018-12-02 17:56:00,2.0,Blue,0.38,12.86,0,7,0.0,2
ANSL_66100,2016-03-09 00:00:00,2019-02-28 14:40:00,1.0,White,0.7,30.09,0,7,0.0,2
ANSL_70376,2017-08-19 00:00:00,2018-01-19 16:00:00,1.0,Black,0.76,12.59,0,1,0.0,1
ANSL_59751,2006-07-23 00:00:00,2018-02-07 13:22:00,1.0,Brown,0.27,10.08,0,7,0.0,2
ANSL_69716,2016-03-22 00:00:00,2017-04-15 18:49:00,1.0,Black,0.03,14.87,0,7,0.0,2
ANSL_65272,2017-06-05 00:00:00,2017-08-25 14:25:00,2.0,Orange Tabby,0.65,19.84,0,1,1.0,1
ANSL_75733,2017-02-27 00:00:00,2019-04-16 17:34:00,0.0,Red,0.27,16.93,0,1,1.0,2
ANSL_54891,2017-04-21 00:00:00,2017-11-12 09:00:00,2.0,Cream Tabby,0.07,40.18,16,9,0.0,1
ANSL_54370,2016-07-17 00:00:00,2016-12-01 18:21:00,0.0,Calico,0.47,12.91,7,1,1.0,1
ANSL_51382,2016-03-02 00:00:00,2017-03-28 12:01:00,2.0,Brown Merle,0.29,42.44,1,4,0.0,2
ANSL_61309,2013-09-29 00:00:00,2016-10-20 09:00:00,2.0,Brown Tabby,0.75,19.29,16,9,0.0,1
ANSL_62343,2018-04-17 00:00:00,2018-07-12 14:28:00,1.0,Black,0.12,40.98,7,1,0.0,1
ANSL_50740,2017-09-17 00:00:00,2018-04-16 17:44:00,1.0,Red,0.32,14.38,0,1,0.0,2
ANSL_68966,2016-07-18 00:00:00,2017-07-26 18:36:00,0.0,Black,0.73,44.11,0,1,1.0,2
ANSL_66521,2018-03-17 00:00:00,2019-02-19 12:12:00,1.0,Sable,0.07,15.98,13,9,0.0,2
ANSL_54633,2016-06-29 00:00:00,2016-09-27 18:47:00,1.0,Brown Tabby,0.29,15.3,7,1,0.0,1
ANSL_53035,2013-09-09 00:00:00,2016-10-03 11:17:00,1.0,Brown,0.75,49.07,0,7,0.0,2
ANSL_71238,2017-07-29 00:00:00,2017-11-08 13:01:00,0.0,Torbie,0.11,36.59,0,1,1.0,1
ANSL_55188,2016-10-20 00:00:00,2017-02-21 14:03:00,0.0,Blue,0.38,23.85,7,1,1.0,1
ANSL_74009,2018-09-15 00:00:00,2018-10-13 15:30:00,2.0,Brown Tabby,0.33,16.09,13,9,0.0,1
ANSL_60188,2017-06-06 00:00:00,2017-09-04 14:30:00,1.0,Tan,0.76,35.59,13,9,0.0,2
ANSL_69314,2016-02-03 00:00:00,2016-12-27 18:02:00,1.0,White,0.6,38.24,0,1,0.0,2
ANSL_60127,2013-07-28 00:00:00,2016-11-19 17:52:00,1.0,Black,0.88,44.35,7,1,0.0,2
ANSL_58809,2016-03-14 00:00:00,2016-07-29 17:52:00,0.0,Tan,0.93,19.1,13,9,1.0,2
ANSL_60299,2017-12-19 00:00:00,2018-03-03 18:03:00,0.0,Black,0.75,40.52,0,1,1.0,2
ANSL_69067,2017-07-30 00:00:00,2017-11-01 14:40:00,1.0,Blue,0.84,18.52,0,1,0.0,1
ANSL_75576,2018-03-22 00:00:00,2019-04-12 17:29:00,2.0,Tan,0.12,47.65,0,7,0.0,2
ANSL_64309,2013-07-06 00:00:00,2017-07-30 13:11:00,1.0,Black,0.55,24.52,0,1,0.0,2
ANSL_65932,2016-07-07 00:00:00,2016-08-28 16:39:00,2.0,Blue Point,0.66,31.14,13,9,0.0,1
ANSL_57468,2015-10-02 00:00:00,2016-07-22 18:38:00,,Brown,0.13,48.86,15,4,2.0,4
ANSL_55920,2017-02-12 00:00:00,2018-03-09 08:58:00,2.0,White,0.78,49.79,0,1,1.0,2
ANSL_69659,2018-11-30 00:00:00,2019-03-06 16:19:00,1.0,Black,0.75,10.01,0,1,0.0,1
