Date,Open,High,Low,Close,WAP,No. of Shares,No. of Trades,Total Turnover,Deliverable Quantity,% Deli. Qty to Traded Qty,Spread H-L,Spread C-O
2011-01-13,20.65,22.7,20.65,21.35,21.7772412854,66067.0,90.0,1438757.0,29452.0,44.58,2.05,0.7
2011-01-12,22.0,22.1,20.15,21.65,21.5016964803,136459.0,273.0,2934100.0,91262.0,66.88,1.95,-0.35
2011-01-11,21.05,22.4,21.05,21.05,21.0781389534,33594.0,90.0,708099.0,22807.0,67.89,1.35,0.0
2011-01-10,23.8,23.8,22.15,22.15,22.1522333351,95485.0,73.0,2115206.0,87230.0,91.35,1.65,-1.65
2011-01-07,25.0,25.0,23.3,23.3,23.4803218091,73584.0,197.0,1727776.0,54611.0,74.22,1.7,-1.7
2011-01-06,26.45,26.95,24.5,24.5,25.5725132728,101147.0,266.0,2586583.0,37025.0,36.61,2.45,-1.95
2011-01-05,26.15,27.65,25.7,25.75,25.9474960128,78375.0,132.0,2033635.0,67657.0,86.32,1.95,-0.4
2011-01-04,27.65,28.25,26.6,27.0,27.4124212758,112259.0,138.0,3077291.0,77539.0,69.07,1.65,-0.65
2011-01-03,28.45,29.0,27.55,27.95,28.2941281381,95319.0,80.0,2696968.0,53629.0,56.26,1.45,-0.5
2010-12-31,29.2,29.2,27.05,27.7,28.298449195,74284.0,63.0,2102122.0,32517.0,43.77,2.15,-1.5
2010-12-30,29.0,29.2,27.8,28.45,28.7102375075,59956.0,81.0,1721351.0,21475.0,35.82,1.4,-0.55
2010-12-29,28.9,29.1,26.65,28.7,28.4550116387,114274.0,202.0,3251668.0,51435.0,45.01,2.45,-0.2
2010-12-28,28.8,28.8,27.0,27.75,27.9688580523,87342.0,298.0,2442856.0,37675.0,43.14,1.8,-1.05
2010-12-27,28.2,28.55,25.85,27.45,27.8699465635,81405.0,280.0,2268753.0,53215.0,65.37,2.7,-0.75
2010-12-24,27.2,27.2,26.25,27.2,27.1959341225,272020.0,164.0,7397838.0,248404.0,91.32,0.95,0.0
2010-12-23,24.05,25.95,24.0,25.95,25.8872618738,49921.0,76.0,1292318.0,45208.0,90.56,1.95,1.9
2010-12-22,24.75,24.75,24.75,24.75,24.75,25312.0,28.0,626472.0,25311.0,100.0,0.0,0.0
2010-12-21,23.3,23.6,22.5,23.6,23.4624798209,19203.0,42.0,450550.0,13197.0,68.72,1.1,0.3
2010-12-20,21.7,22.5,21.05,22.5,22.3247143631,140388.0,218.0,3134122.0,80621.0,57.43,1.45,0.8
2010-12-16,20.8,21.45,20.05,21.45,21.1087915924,111709.0,196.0,2358042.0,104032.0,93.13,1.4,0.65
2010-12-15,21.1,21.55,19.7,20.45,20.606074983,183375.0,365.0,3778639.0,152946.0,83.41,1.85,-0.65
2010-12-14,20.5,21.5,20.5,20.7,20.6167935802,814728.0,532.0,16797079.0,631381.0,77.5,1.0,0.2
2010-12-13,21.55,21.55,21.55,21.55,21.5499262692,9494.0,15.0,204595.0,9494.0,100.0,0.0,0.0
2010-12-10,22.65,22.65,22.65,22.65,22.6498579545,4224.0,7.0,95673.0,4224.0,100.0,0.0,0.0
2010-12-09,23.8,23.8,23.8,23.8,23.75,4.0,2.0,95.0,4.0,100.0,0.0,0.0
2010-12-08,25.05,25.05,25.05,25.05,25.0495238095,1050.0,4.0,26302.0,1050.0,100.0,0.0,0.0
2010-12-07,26.35,26.35,26.35,26.35,26.3499524369,17871.0,20.0,470900.0,17871.0,100.0,0.0,0.0
2010-12-06,27.7,27.7,27.7,27.7,27.6999903521,51825.0,42.0,1435552.0,51825.0,100.0,0.0,0.0
2010-12-03,29.15,29.15,29.15,29.15,29.1499937331,111698.0,68.0,3255996.0,111698.0,100.0,0.0,0.0
2010-12-02,30.65,30.65,30.65,30.65,30.6499867853,11351.0,34.0,347908.0,11351.0,100.0,0.0,0.0
2010-12-01,34.05,34.05,34.05,34.05,34.0499015102,1523.0,13.0,51858.0,1523.0,100.0,0.0,0.0
2010-11-30,37.8,37.8,37.8,37.8,37.8,4340.0,11.0,164052.0,4340.0,100.0,0.0,0.0
2010-11-29,49.8,50.0,41.95,41.95,42.7157601416,83616.0,276.0,3571721.0,76655.0,91.68,8.05,-7.85
2010-11-26,67.85,67.85,52.4,52.4,54.1961531168,121293.0,219.0,6573614.0,100494.0,82.85,15.45,-15.45
2010-11-25,58.9,67.5,53.5,65.45,60.7808600833,249813.0,387.0,15183849.0,179080.0,71.69,14.0,6.55
2010-11-24,59.85,59.85,55.45,58.05,58.6940370255,138337.0,137.0,8119557.0,98206.0,70.99,4.4,-1.8
2010-11-23,58.6,61.4,57.0,58.8,59.2365558975,96176.0,121.0,5697135.0,80820.0,84.03,4.4,0.2
2010-11-22,65.55,65.55,58.65,60.4,60.3227372941,138794.0,233.0,8372434.0,116365.0,83.84,6.9,-5.15
2010-11-19,62.55,68.0,56.3,59.75,60.4080584681,167476.0,328.0,10116900.0,98878.0,59.04,11.7,-2.8
2010-11-18,75.0,75.0,51.7,57.85,59.6947289165,189923.0,434.0,11337402.0,110685.0,58.28,23.3,-17.15
2010-11-16,80.0,80.0,64.0,64.6,66.1154267845,259030.0,229.0,17125879.0,170574.0,65.85,16.0,-15.4
2010-11-15,69.0,71.0,64.0,66.8,67.7963394443,231331.0,525.0,15683395.0,123540.0,53.4,7.0,-2.2
2010-11-12,70.5,70.5,67.2,68.35,68.2969092542,199337.0,419.0,13614101.0,179083.0,89.84,3.3,-2.15
2010-11-11,70.0,70.0,67.2,68.5,69.144929147,197945.0,365.0,13686893.0,170651.0,86.21,2.8,-1.5
2010-11-10,72.0,84.0,67.45,68.75,69.6788879107,243074.0,442.0,16937126.0,146724.0,60.36,16.55,-3.25
2010-11-09,71.45,72.0,69.6,70.6,70.6614505879,164747.0,443.0,11641262.0,116123.0,70.49,2.4,-0.85
2010-11-08,71.0,71.5,67.0,71.05,69.4554691373,240047.0,466.0,16672577.0,187687.0,78.19,4.5,0.05
2010-11-05,66.55,70.5,66.55,68.7,68.4289152287,61082.0,94.0,4179775.0,39992.0,65.47,3.95,2.15
2010-11-04,70.9,70.9,64.95,66.3,66.8038487334,116298.0,339.0,7769154.0,100493.0,86.41,5.95,-4.6
2010-11-03,68.9,70.95,65.0,66.4,69.5607890705,234960.0,675.0,16344003.0,151094.0,64.31,5.95,-2.5
2010-11-02,71.0,71.0,65.1,67.9,68.1206134969,171150.0,643.0,11658843.0,137440.0,80.3,5.9,-3.1
2010-11-01,64.0,69.0,63.5,65.85,65.9627055285,136964.0,89.0,9034516.0,116402.0,84.99,5.5,1.85
2010-10-29,66.25,66.5,62.7,64.25,64.8961609041,123701.0,462.0,8027720.0,101392.0,81.97,3.8,-2.0
2010-10-28,67.5,67.95,63.2,65.7,66.0659891145,152313.0,466.0,10062709.0,126899.0,83.31,4.75,-1.8
2010-10-27,64.0,68.0,64.0,66.45,66.3276187138,165482.0,430.0,10976027.0,121164.0,73.22,4.0,2.45
2010-10-26,64.3,67.85,63.0,64.1,65.7840668104,167399.0,373.0,11012187.0,126362.0,75.49,4.85,-0.2
2010-10-25,57.05,61.7,56.0,61.7,60.5683827464,140145.0,478.0,8488356.0,111395.0,79.49,5.7,4.65
2010-10-22,54.05,57.0,53.55,56.1,55.2621429432,240613.0,346.0,13296790.0,159806.0,66.42,3.45,2.05
2010-10-21,54.2,55.5,53.45,54.3,54.3180803571,196224.0,459.0,10658511.0,120343.0,61.33,2.05,0.1
2010-10-20,53.5,55.25,53.5,55.0,54.365882739,216389.0,423.0,11764179.0,159825.0,73.86,1.75,1.5
2010-10-19,54.0,55.7,53.0,53.45,53.5501699993,210295.0,176.0,11261333.0,145507.0,69.19,2.7,-0.55
2010-10-18,52.0,54.5,52.0,54.35,53.8203347238,156786.0,316.0,8438275.0,125926.0,80.32,2.5,2.35
2010-10-15,55.4,55.4,52.15,53.55,53.8435655591,192643.0,422.0,10372586.0,165312.0,85.81,3.25,-1.85
2010-10-14,55.65,55.65,53.3,54.15,54.078477741,263871.0,493.0,14269742.0,167933.0,63.64,2.35,-1.5
2010-10-13,54.9,57.5,53.1,53.9,55.4165973113,204262.0,539.0,11319505.0,155714.0,76.23,4.4,-1.0
2010-10-12,51.9,54.65,51.2,53.55,53.1121523526,285023.0,430.0,15138185.0,215711.0,75.68,3.45,1.65
2010-10-11,46.5,52.3,46.5,51.2,51.2307194702,182412.0,492.0,9345098.0,172557.0,94.6,5.8,4.7
2010-10-08,54.7,54.7,50.0,51.05,52.7016250132,246398.0,555.0,12985575.0,212753.0,86.35,4.7,-3.65
2010-10-07,53.0,54.9,53.0,53.95,53.7767843072,215742.0,485.0,11601911.0,198875.0,92.18,1.9,0.95
2010-10-06,54.7,54.85,52.0,53.25,53.7889492056,246661.0,573.0,13267636.0,178639.0,72.42,2.85,-1.45
2010-10-05,55.05,55.55,53.0,53.95,53.8314247424,141029.0,423.0,7591792.0,128154.0,90.87,2.55,-1.1
2010-10-04,55.15,55.65,53.35,53.6,54.5932700459,189927.0,369.0,10368736.0,180084.0,94.82,2.3,-1.55
2010-10-01,54.9,55.5,53.25,54.45,54.69002531,186883.0,411.0,10220636.0,174902.0,93.59,2.25,-0.45
2010-09-30,55.9,55.9,54.1,54.75,55.1322265303,115287.0,400.0,6356029.0,103480.0,89.76,1.8,-1.15
2010-09-29,56.35,56.4,54.0,55.4,55.5148009261,153335.0,447.0,8512362.0,117683.0,76.75,2.4,-0.95
2010-09-28,55.1,56.9,51.05,55.15,54.7809275664,326230.0,474.0,17871182.0,218875.0,67.09,5.85,0.05
2010-09-27,55.5,56.95,54.8,56.55,55.7957537304,170691.0,462.0,9523833.0,156118.0,91.46,2.15,1.05
2010-09-24,56.0,56.65,54.35,55.55,55.2674567741,184785.0,432.0,10212597.0,166133.0,89.91,2.3,-0.45
2010-09-23,57.25,57.35,54.0,55.8,55.8138469301,245744.0,480.0,13715918.0,173944.0,70.78,3.35,-1.45
2010-09-22,54.8,55.65,53.25,54.5,54.5998254124,436457.0,509.0,23830476.0,336060.0,77.0,2.4,-0.3
2010-09-21,55.1,55.2,52.75,53.8,53.7821624735,246514.0,492.0,13258056.0,183860.0,74.58,2.45,-1.3
2010-09-20,55.9,57.0,51.95,53.8,54.389499804,247443.0,424.0,13458301.0,162758.0,65.78,5.05,-2.1
2010-09-17,59.95,59.95,50.0,53.75,54.0843650305,357340.0,582.0,19326507.0,240191.0,67.22,9.95,-6.2
2010-09-16,55.9,55.9,53.05,54.5,54.6488869192,146665.0,465.0,8015079.0,134485.0,91.7,2.85,-1.4
2010-09-15,52.0,55.95,50.7,54.6,53.8516272208,158614.0,372.0,8541622.0,133048.0,83.88,5.25,2.6
2010-09-14,49.0,53.25,47.5,52.75,51.2924028724,329901.0,393.0,16921415.0,212823.0,64.51,5.75,3.75
2010-09-13,49.9,49.9,47.25,48.55,48.6706207597,263693.0,507.0,12834102.0,206134.0,78.17,2.65,-1.35
2010-09-09,48.9,50.3,47.0,48.5,49.1139568009,214125.0,459.0,10516526.0,177530.0,82.91,3.3,-0.4
2010-09-08,49.15,49.5,48.4,49.3,49.0924693449,198336.0,434.0,9736804.0,186229.0,93.9,1.1,0.15
2010-09-07,49.0,49.85,48.45,49.2,49.2026016279,172738.0,493.0,8499159.0,148802.0,86.14,1.4,0.2
2010-09-06,48.35,50.45,47.7,49.2,48.5129198185,148725.0,472.0,7215084.0,120678.0,81.14,2.75,0.85
2010-09-03,48.5,49.25,46.8,48.1,48.4686338355,143116.0,408.0,6936637.0,124378.0,86.91,2.45,-0.4
2010-09-02,48.2,48.9,47.15,47.8,47.9306259792,151267.0,248.0,7250322.0,112808.0,74.58,1.75,-0.4
2010-09-01,48.9,49.85,47.55,49.2,48.7124169987,165660.0,508.0,8069699.0,101845.0,61.48,2.3,0.3
2010-08-31,50.3,50.3,47.0,49.35,48.874998402,156446.0,327.0,7646298.0,108563.0,69.39,3.3,-0.95
2010-08-30,51.45,51.45,47.7,47.95,48.5013380961,173007.0,330.0,8391071.0,119283.0,68.95,3.75,-3.5
2010-08-27,51.0,51.7,49.15,49.95,50.4145919864,202481.0,701.0,10207997.0,171877.0,84.89,2.55,-1.05
2010-08-26,50.5,51.2,49.65,50.35,50.3042051459,219707.0,576.0,11052186.0,184409.0,83.93,1.55,-0.15
2010-08-25,52.65,52.65,49.0,50.35,50.080485028,125601.0,483.0,6290159.0,96993.0,77.22,3.65,-2.3
2010-08-24,49.2,51.95,49.2,50.7,50.7188729636,161379.0,497.0,8184961.0,139594.0,86.5,2.75,1.5
2010-08-23,49.0,51.9,49.0,51.0,51.0061404152,136310.0,511.0,6952647.0,116760.0,85.66,2.9,2.0
2010-08-20,48.9,50.0,48.05,49.75,49.0537156631,164291.0,464.0,8059084.0,133074.0,81.0,1.95,0.85
2010-08-19,47.65,48.1,46.95,47.65,47.7400335582,146015.0,518.0,6970761.0,146015.0,100.0,1.15,0.0
2010-08-18,47.8,47.8,45.5,46.5,46.5419009354,157049.0,487.0,7309359.0,157049.0,100.0,2.3,-1.3
2010-08-17,48.4,48.4,46.75,47.5,47.292159495,165372.0,450.0,7820799.0,165372.0,100.0,1.65,-0.9
2010-08-16,48.95,48.95,47.1,47.2,48.1156838677,103463.0,478.0,4978193.0,103463.0,100.0,1.85,-1.75
2010-08-13,48.95,49.9,47.3,48.0,48.2078452637,134629.0,518.0,6490174.0,134629.0,100.0,2.6,-0.95
2010-08-12,48.95,48.95,46.7,48.3,48.5319053577,107098.0,519.0,5197670.0,107098.0,100.0,2.25,-0.65
2010-08-11,48.85,49.4,48.25,49.15,48.8840673296,92916.0,662.0,4542112.0,92916.0,100.0,1.15,0.3
2010-08-10,48.7,49.4,47.65,49.15,48.8866878816,131354.0,495.0,6421462.0,131354.0,100.0,1.75,0.45
2010-08-09,48.5,48.8,47.0,48.35,47.9448061138,120122.0,543.0,5759226.0,120122.0,100.0,1.8,-0.15
2010-08-06,48.7,49.0,47.0,47.95,48.3434134282,127016.0,446.0,6140387.0,127016.0,100.0,2.0,-0.75
2010-08-05,49.0,49.45,47.2,48.1,48.8544869298,174596.0,716.0,8529798.0,174596.0,100.0,2.25,-0.9
2010-08-04,49.5,50.25,48.6,49.6,49.7048611623,135770.0,499.0,6748429.0,135770.0,100.0,1.65,0.1
2010-08-03,49.7,50.85,48.5,49.95,49.7473291277,141714.0,358.0,7049893.0,141714.0,100.0,2.35,0.25
2010-08-02,48.25,50.15,47.0,48.9,48.8493732296,158511.0,412.0,7743163.0,158511.0,100.0,3.15,0.65
2010-07-30,50.5,50.5,48.5,48.85,50.0889030522,141210.0,438.0,7073054.0,141210.0,100.0,2.0,-1.65
2010-07-29,50.65,50.65,49.6,50.4,50.2028518641,105545.0,292.0,5298660.0,105545.0,100.0,1.05,-0.25
2010-07-28,50.8,51.5,49.65,50.35,50.2556463905,93821.0,285.0,4715035.0,93821.0,100.0,1.85,-0.45
2010-07-27,51.8,52.65,49.0,50.35,50.7280232127,126827.0,390.0,6433683.0,126827.0,100.0,3.65,-1.45
2010-07-26,52.1,52.1,49.15,50.95,51.061288082,156931.0,353.0,8013099.0,156931.0,100.0,2.95,-1.15
2010-07-23,50.2,51.9,47.55,51.55,50.7426521293,160965.0,236.0,8167791.0,160965.0,100.0,4.35,1.35
2010-07-22,49.8,50.85,47.5,49.9,49.4974285345,216608.0,324.0,10721539.0,216608.0,100.0,3.35,0.1
2010-07-21,49.0,50.4,47.2,48.8,48.7822325088,184922.0,317.0,9020908.0,184922.0,100.0,3.2,-0.2
2010-07-20,44.55,48.75,44.55,48.0,47.546379337,148633.0,470.0,7066961.0,148633.0,100.0,4.2,3.45
2010-07-19,43.65,47.75,43.65,46.65,44.8978123768,152220.0,598.0,6834345.0,152220.0,100.0,4.1,3.0
2010-07-16,44.3,45.5,41.6,45.5,44.0882102729,124600.0,361.0,5493391.0,124600.0,100.0,3.9,1.2
2010-07-15,44.8,44.8,41.55,43.35,43.6274437155,137649.0,378.0,6005274.0,137649.0,100.0,3.25,-1.45
2010-07-14,43.5,43.95,42.5,43.7,43.4687515579,120358.0,276.0,5231812.0,120358.0,100.0,1.45,0.2
2010-07-13,41.5,42.8,38.8,42.2,41.2637272193,178605.0,356.0,7369908.0,178605.0,100.0,4.0,0.7
2010-07-12,41.9,42.35,40.0,40.8,40.9099318456,91997.0,318.0,3763591.0,91997.0,100.0,2.35,-1.1
2010-07-09,42.0,42.5,38.7,41.25,40.807676344,137331.0,272.0,5604159.0,137331.0,100.0,3.8,-0.75
2010-07-08,41.9,42.45,40.0,40.7,41.1281192689,278631.0,380.0,11459569.0,189292.0,67.94,2.45,-1.2
2010-07-07,42.5,42.5,40.6,41.45,41.6243217446,192774.0,126.0,8024087.0,145159.0,75.3,1.9,-1.05
2010-07-06,41.6,42.5,40.6,41.3,41.6093968669,235802.0,313.0,9811579.0,176758.0,74.96,1.9,-0.3
2010-07-05,46.65,46.65,40.65,41.6,41.6039737223,174597.0,340.0,7263929.0,116485.0,66.72,6.0,-5.05
2010-07-02,43.75,43.75,40.5,41.35,42.3589414132,152543.0,346.0,6461560.0,107911.0,70.74,3.25,-2.4
2010-07-01,42.75,43.0,41.1,42.1,42.2776145711,166796.0,309.0,7051737.0,146217.0,87.66,1.9,-0.65
2010-06-30,39.0,42.9,38.0,42.15,41.2642164059,174376.0,436.0,7195489.0,154306.0,88.49,4.9,3.15
2010-06-29,37.5,43.6,37.5,39.8,41.2308825066,210514.0,421.0,8679678.0,174474.0,82.88,6.1,2.3
2010-06-28,47.0,47.0,40.8,41.55,42.6990174032,228578.0,541.0,9760056.0,193944.0,84.85,6.2,-5.45
2010-06-25,44.65,44.65,41.05,42.55,42.7481023739,270733.0,468.0,11573322.0,230815.0,85.26,3.6,-2.1
2010-06-24,41.4,46.0,40.5,43.55,43.8681714544,183769.0,752.0,8061610.0,124272.0,67.62,5.5,2.15
2010-06-23,34.7,40.65,34.5,40.5,37.5556118334,309970.0,669.0,11641113.0,256210.0,82.66,6.15,5.8
2010-06-22,34.5,34.5,33.3,33.9,33.8586803331,280980.0,320.0,9513612.0,212240.0,75.54,1.2,-0.6
2010-06-21,34.3,34.4,33.3,33.85,33.9294822767,215733.0,340.0,7319709.0,175839.0,81.51,1.1,-0.45
2010-06-18,34.9,34.9,32.7,33.45,33.6155005496,208341.0,380.0,7003487.0,183129.0,87.9,2.2,-1.45
2010-06-17,33.95,33.95,33.0,33.85,33.7574557635,160614.0,243.0,5421920.0,103777.0,64.61,0.95,-0.1
2010-06-16,34.0,34.55,33.25,34.0,34.0671133282,157763.0,204.0,5374530.0,137080.0,86.89,1.3,0.0
2010-06-15,33.1,33.95,33.0,33.65,33.5500197515,124041.0,172.0,4161578.0,114942.0,92.66,0.95,0.55
2010-06-14,32.0,33.4,31.7,32.95,32.6321642388,207454.0,210.0,6769673.0,187818.0,90.53,1.7,0.95
2010-06-11,31.9,32.5,31.25,32.25,32.1331374957,124593.0,218.0,4003564.0,101453.0,81.43,1.25,0.35
2010-06-10,31.4,32.7,31.4,31.65,31.7829249588,131701.0,228.0,4185843.0,80731.0,61.3,1.3,0.25
2010-06-09,31.55,33.0,30.65,32.25,31.6598372558,182495.0,264.0,5777762.0,98244.0,53.83,2.35,0.7
2010-06-08,31.75,31.75,30.5,31.15,31.2077646756,147643.0,130.0,4607608.0,125940.0,85.3,1.25,-0.6
2010-06-07,31.9,32.5,30.7,30.85,31.6486910711,166281.0,177.0,5262576.0,140910.0,84.74,1.8,-1.05
2010-06-04,33.0,33.25,31.5,32.0,32.6153868927,101333.0,120.0,3305015.0,87155.0,86.01,1.75,-1.0
2010-06-03,33.75,34.4,32.15,32.85,32.7465392824,98390.0,277.0,3221932.0,66885.0,67.98,2.25,-0.9
2010-06-02,31.75,33.95,31.75,32.95,33.0354361824,163223.0,164.0,5392143.0,139799.0,85.65,2.2,1.2
2010-06-01,33.1,34.95,32.1,32.4,33.6234711092,227616.0,164.0,7653240.0,175869.0,77.27,2.85,-0.7
2010-05-31,34.25,35.25,32.0,33.8,33.8724320328,175820.0,205.0,5955451.0,145865.0,82.96,3.25,-0.45
2010-05-28,35.5,35.5,32.5,33.85,34.4363246561,183776.0,199.0,6328570.0,127473.0,69.36,3.0,-1.65
2010-05-27,35.9,35.9,34.0,34.25,35.0657024656,240752.0,209.0,8442138.0,178304.0,74.06,1.9,-1.65
2010-05-26,34.3,36.45,34.0,35.2,35.4085899187,262843.0,277.0,9306900.0,169929.0,64.65,2.45,0.9
2010-05-25,36.9,36.9,33.15,34.5,34.3829543947,316586.0,209.0,10885162.0,205072.0,64.78,3.75,-2.4
2010-05-24,35.8,36.6,33.1,35.35,35.2408409858,219647.0,186.0,7740545.0,189052.0,86.07,3.5,-0.45
2010-05-21,37.0,37.0,31.5,33.5,33.5706382672,221976.0,132.0,7451876.0,157047.0,70.75,5.5,-3.5
2010-05-20,33.45,34.0,30.5,33.45,32.5285584492,163997.0,225.0,5334586.0,120392.0,73.41,3.5,0.0
2010-05-19,30.0,32.8,29.15,32.3,31.7933928114,273490.0,197.0,8695175.0,207836.0,75.99,3.65,2.3
2010-05-18,27.25,35.0,27.25,30.35,30.8283679806,228349.0,155.0,7039627.0,160314.0,70.21,7.75,3.1
2010-05-17,30.5,32.0,29.7,31.85,31.1597456333,167003.0,174.0,5203771.0,120386.0,72.09,2.3,1.35
2010-05-14,30.95,33.9,30.0,32.25,31.7897941865,107233.0,129.0,3408915.0,96882.0,90.35,3.9,1.3
2010-05-13,34.7,34.7,31.5,31.55,33.0205500992,82676.0,94.0,2730007.0,73272.0,88.63,3.2,-3.15
2010-05-12,32.95,33.6,32.1,32.75,32.9100166468,143571.0,58.0,4724924.0,107524.0,74.89,1.5,-0.2
2010-05-11,33.0,33.35,31.5,32.85,32.3693852466,110646.0,46.0,3581543.0,80568.0,72.82,1.85,-0.15
2010-05-10,34.4,34.4,32.0,32.5,32.7508585701,35233.0,61.0,1153911.0,32163.0,91.29,2.4,-1.9
2010-05-07,33.75,33.8,32.05,32.8,32.9814538398,26798.0,37.0,883837.0,24764.0,92.41,1.75,-0.95
2010-05-06,34.85,34.85,34.0,34.35,34.389634243,107257.0,65.0,3688529.0,92328.0,86.08,0.85,-0.5
2010-05-05,34.5,39.7,33.5,34.0,36.1616454776,148504.0,234.0,5370149.0,77691.0,52.32,6.2,-0.5
2010-05-04,36.95,38.75,35.45,35.9,36.6716594539,115767.0,106.0,4245368.0,72844.0,62.92,3.3,-1.05
2010-05-03,37.45,37.45,35.25,35.45,36.2728623251,57890.0,60.0,2099836.0,56306.0,97.26,2.2,-2.0
2010-04-30,36.45,39.0,34.4,37.25,36.8613109896,93807.0,212.0,3457849.0,72251.0,77.02,4.6,0.8
2010-04-29,35.4,35.6,34.55,35.25,35.3073742599,58772.0,79.0,2075085.0,38869.0,66.14,1.05,-0.15
2010-04-28,35.5,36.7,33.9,34.55,35.1479585877,94175.0,111.0,3310059.0,75561.0,80.23,2.8,-0.95
2010-04-27,38.0,38.0,34.8,35.65,35.8871005861,84624.0,185.0,3036910.0,72116.0,85.22,3.2,-2.35
2010-04-26,39.4,39.4,35.0,35.7,36.7495512601,125351.0,146.0,4606593.0,114809.0,91.59,4.4,-3.7
2010-04-23,37.5,37.85,36.7,37.0,37.3112975676,117990.0,147.0,4402360.0,117341.0,99.45,1.15,-0.5
2010-04-22,38.85,38.85,36.0,36.7,37.1891957364,37152.0,86.0,1381653.0,33992.0,91.49,2.85,-2.15
2010-04-21,37.9,38.4,36.15,37.4,37.7051119942,210368.0,227.0,7931949.0,158161.0,75.18,2.25,-0.5
2010-04-20,39.3,39.35,36.0,36.85,37.6498281997,245925.0,163.0,9259034.0,150817.0,61.33,3.35,-2.45
2010-04-19,38.4,38.8,37.0,37.85,37.9183971679,132765.0,167.0,5034236.0,121089.0,91.21,1.8,-0.55
2010-04-16,39.8,39.85,38.3,38.75,38.838667236,86647.0,96.0,3365254.0,70322.0,81.16,1.55,-1.05
2010-04-15,38.7,39.35,37.35,38.85,39.0102030328,184847.0,215.0,7210919.0,137111.0,74.18,2.0,0.15
2010-04-13,38.95,39.0,38.0,38.0,38.5380673358,155133.0,241.0,5978526.0,120526.0,77.69,1.0,-0.95
2010-04-12,39.75,39.75,37.4,38.5,38.4317582365,227859.0,296.0,8757022.0,191179.0,83.9,2.35,-1.25
2010-04-09,38.9,39.8,36.65,38.65,39.2833037217,106377.0,200.0,4178840.0,104494.0,98.23,3.15,-0.25
2010-04-08,40.35,40.4,36.5,39.05,38.7460827423,73457.0,255.0,2846171.0,63344.0,86.23,3.9,-1.3
2010-04-07,40.45,42.8,39.35,40.3,40.2810080762,131498.0,178.0,5296872.0,90105.0,68.52,3.45,-0.15
2010-04-06,33.5,41.0,30.55,39.7,37.9476189997,198698.0,386.0,7540116.0,127672.0,64.25,10.45,6.2
2010-04-05,41.1,42.0,35.0,37.0,39.7122035323,138042.0,361.0,5481952.0,103469.0,74.95,7.0,-4.1
2010-04-01,34.0,41.9,33.5,40.85,39.6428117266,102229.0,524.0,4052645.0,25570.0,25.01,8.4,6.85
2010-03-31,35.65,38.0,29.45,34.95,35.8352312953,132774.0,254.0,4757987.0,72163.0,54.35,8.55,-0.7
2010-03-30,36.5,38.0,34.1,36.8,36.7729847331,106636.0,120.0,3921324.0,66682.0,62.53,3.9,0.3
2010-03-29,33.55,38.0,33.45,34.0,34.591547569,57096.0,151.0,1975039.0,41525.0,72.73,4.55,0.45
2010-03-26,40.9,40.95,35.3,36.65,38.2684032598,89332.0,270.0,3418593.0,78567.0,87.95,5.65,-4.25
2010-03-25,39.7,40.4,38.0,39.05,39.5352747637,142850.0,140.0,5647614.0,109852.0,76.9,2.4,-0.65
2010-03-23,34.3,41.9,34.3,38.9,38.7751345927,125564.0,349.0,4868761.0,91423.0,72.81,7.6,4.6
2010-03-22,37.25,37.95,29.85,36.15,36.19268951,109295.0,341.0,3955680.0,92952.0,85.05,8.1,-1.1
2010-03-19,33.6,38.95,33.6,37.3,37.6299116745,109255.0,96.0,4111256.0,91656.0,83.89,5.35,3.7
2010-03-18,39.55,39.55,37.55,38.15,38.6892608364,132217.0,206.0,5115378.0,110849.0,83.84,2.0,-1.4
2010-03-17,41.5,41.5,38.0,38.15,38.9401869159,63130.0,157.0,2458294.0,49536.0,78.47,3.5,-3.35
2010-03-16,40.0,40.9,39.2,40.1,40.1627147437,83588.0,179.0,3357121.0,59537.0,71.23,1.7,0.1
2010-03-15,38.9,40.15,38.0,39.9,39.4693402615,81214.0,202.0,3205463.0,68526.0,84.38,2.15,1.0
2010-03-12,41.8,41.8,38.3,39.35,40.0256121387,70123.0,245.0,2806716.0,52950.0,75.51,3.5,-2.45
2010-03-11,37.5,40.0,37.5,38.85,38.8909784936,150374.0,188.0,5848192.0,132074.0,87.83,2.5,1.35
2010-03-10,43.9,44.6,38.2,39.05,40.0760101494,135574.0,331.0,5433265.0,113701.0,83.87,6.4,-4.85
2010-03-09,38.15,40.0,37.6,38.55,38.6081274117,107808.0,137.0,4162265.0,81991.0,76.05,2.4,0.4
2010-03-08,39.05,40.45,38.25,38.75,38.9275319682,146161.0,286.0,5689687.0,118595.0,81.14,2.2,-0.3
2010-03-05,40.65,40.7,38.85,39.95,39.723157754,127141.0,192.0,5050442.0,104057.0,81.84,1.85,-0.7
2010-03-04,35.05,40.0,35.05,38.8,39.7294143465,104806.0,66.0,4163881.0,76365.0,72.86,4.95,3.75
2010-03-03,40.35,40.35,38.0,38.6,39.2624301829,36524.0,67.0,1434021.0,35482.0,97.15,2.35,-1.75
2010-03-02,37.0,43.85,37.0,39.85,40.6565658776,45706.0,146.0,1858249.0,44116.0,96.52,6.85,2.85
2010-02-26,44.8,44.8,37.5,40.0,40.7184408813,56006.0,152.0,2280477.0,54621.0,97.53,7.3,-4.8
